lang	skill	file	utterance
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> {movie_title} instrueret af {movie_director} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film instrueret af {movie_director} skrevet af {movie_writer} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {media_country} med {movie_actor} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> {movie_title} instrueret af {movie_director} med {movie_actor}, en {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film instrueret af {movie_director} med {movie_actor} fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> {movie_title} instrueret af {movie_director} med {movie_actor}, en {movie_genre} film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du nogen {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du nogen {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du nogen {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du nogen {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du nogen {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du nogen {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du nogen {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du nogen {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du nogen {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du nogen {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du nogen {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du nogen {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du nogen {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du nogen {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du nogen {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du nogen {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du nogen {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du nogen {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du nogen {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du nogen {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du en god {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du en god {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du en god {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du en god {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du en god {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du en god {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du en god {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du en god {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du en god {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> har du en god {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du en god {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du en god {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du en god {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du en god {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> har du en god {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du en god {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du en god {movie_genre} film for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du en god {movie_genre} film lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du en god {movie_genre} film tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> har du en god {movie_genre} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> har du noget med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {movie_genre} til filmaften
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {movie_genre} til filmaften for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {movie_genre} til filmaften lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {movie_genre} til filmaften tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {movie_genre} til filmaften tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> noget {movie_genre} til filmaften
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> noget {movie_genre} til filmaften for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> noget {movie_genre} til filmaften lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> noget {movie_genre} til filmaften tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> noget {movie_genre} til filmaften tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> noget {movie_genre} til filmaften
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> noget {movie_genre} til filmaften for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> noget {movie_genre} til filmaften lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> noget {movie_genre} til filmaften tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> noget {movie_genre} til filmaften tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> noget {movie_genre} til filmaften
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> noget {movie_genre} til filmaften for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> noget {movie_genre} til filmaften lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> noget {movie_genre} til filmaften tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> noget {movie_genre} til filmaften tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film at se med børnene
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en film fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en film fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en film fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en film fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en film fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en film fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en film fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en film fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en film fra {release_year}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en film fra {release_year} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en film fra {release_year} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en film fra {release_year} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en film fra {release_year} tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> noget {media_country} film
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {media_country} film
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {media_country} film for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {media_country} film lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {media_country} film tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {media_country} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {media_country} film
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {media_country} film for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {media_country} film lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {media_country} film tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {media_country} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {media_country} film
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {media_country} film for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {media_country} film lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {media_country} film tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {media_country} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {media_country} film
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {media_country} film for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {media_country} film lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {media_country} film tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {media_country} film tak skal du have
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film fra {release_decade}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_decade}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_decade} for mig
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_decade} lige nu
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_decade} tak
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en {movie_genre} film fra {release_decade} tak skal du have
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {release_decade}
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {release_decade} for mig
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {release_decade} lige nu
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {release_decade} tak
da-DK	ovos-media-classifier	movie.intent	hej <lead_watch> en {movie_genre} film fra {release_decade} tak skal du have
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {release_decade}
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {release_decade} for mig
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {release_decade} lige nu
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {release_decade} tak
da-DK	ovos-media-classifier	movie.intent	ok <lead_watch> en {movie_genre} film fra {release_decade} tak skal du have
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {release_decade}
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {release_decade} for mig
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {release_decade} lige nu
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {release_decade} tak
da-DK	ovos-media-classifier	movie.intent	okay <lead_watch> en {movie_genre} film fra {release_decade} tak skal du have
da-DK	ovos-media-classifier	movie.intent	{movie_title}, tak
da-DK	ovos-media-classifier	movie.intent	filmen {movie_title}, tak
da-DK	ovos-media-classifier	movie.intent	en {movie_genre} film, tak
da-DK	ovos-media-classifier	movie.intent	{movie_title} — sæt den på
da-DK	ovos-media-classifier	movie.intent	{movie_title} — lad os se den
da-DK	ovos-media-classifier	movie.intent	den film {movie_title} — start den
da-DK	ovos-media-classifier	movie.intent	sæt {movie_title} på, vil du?
da-DK	ovos-media-classifier	movie.intent	smid en {movie_genre} film på, kan du?
da-DK	ovos-media-classifier	movie.intent	jeg er i {movie_genre} humør
da-DK	ovos-media-classifier	movie.intent	i humør til en {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	jeg kunne godt bruge en {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	jeg leder efter en god {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	jeg skal have en {movie_genre} film i aften
da-DK	ovos-media-classifier	movie.intent	hvad med {movie_title}
da-DK	ovos-media-classifier	movie.intent	hvad med en {movie_genre} film med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	måske en {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	måske noget med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	vi burde se {movie_title}
da-DK	ovos-media-classifier	movie.intent	noget ligesom {movie_title}
da-DK	ovos-media-classifier	movie.intent	noget i stil med {movie_director}
da-DK	ovos-media-classifier	movie.intent	endnu en film ligesom {movie_title}
da-DK	ovos-media-classifier	movie.intent	er der nogen {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	hvilke {movie_genre} film har du
da-DK	ovos-media-classifier	movie.intent	er der en film med {movie_actor}
da-DK	ovos-media-classifier	movie.intent	{movie_director}'s bedste film
da-DK	ovos-media-classifier	movie.intent	{movie_actor}'s mest berømte film
da-DK	ovos-media-classifier	movie.intent	den klassiske {movie_genre} film
da-DK	ovos-media-classifier	movie.intent	en {movie_genre} film til filmaften
da-DK	ovos-media-classifier	movie.intent	noget med {movie_actor} at slappe af til
da-DK	ovos-media-classifier	movie.intent	en {movie_genre} film fordi det regner
da-DK	ovos-media-classifier	movie.intent	den {movie_genre} en instrueret af {movie_director}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film om {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmatiseringen af {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmen baseret på bogen {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en filmudgave af {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> live-action {book_title} filmen
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på romanen {book_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmen baseret på en bog af {book_author}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film tilpasset fra en roman af {book_author}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en biopic om {book_author}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på {game_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmatiseringen af {game_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på spillet {game_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> live-action {game_title} filmen
da-DK	ovos-media-classifier	movie.intent	<lead_watch> {tv_show_title} filmen
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på {tv_show_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> film-spinoffet af {tv_show_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmudgaven af {tv_show_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> {comic_title} filmen
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på tegneserien {comic_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> filmatiseringen af {comic_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> live-action {anime_title} filmen
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film baseret på animeen {anime_title}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en biopic om {artist_name}
da-DK	ovos-media-classifier	movie.intent	<lead_watch> en film om livet af {artist_name}
